,Unnamed: 0,smiles,ex1,ex2,ex3,ex4,ex5,ex6,ex7,ex8,ex9,ex10,ex11,ex12,ex13,ex14,ex15,ex16,ex17,ex18,ex19,ex20,ex21,ex22,ex23,ex24,ex25,ex26,ex27,ex28,ex29,ex30,ex31,ex32,ex33,ex34,ex35,ex36,ex37,ex38,ex39,ex40,ex41,ex42,ex43,ex44,ex45,ex46,ex47,ex48,ex49,ex50,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40,prob41,prob42,prob43,prob44,prob45,prob46,prob47,prob48,prob49,prob50,pc1,pc2,pc3,pc4,pc5,cluster
8290125,8290125,COc1ccnc(NCC=CCNC(=O)Cc2cccc(CNc3cc(SC)ccc3C)c2)n1,3.369,3.403,3.582,3.617,3.707,3.862,3.876,3.897,3.91,3.925,3.941,4.039,4.042,4.16,4.195,4.204,4.215,4.262,4.321,4.36,4.387,4.395,4.429,4.567,4.601,4.632,4.637,4.654,4.668,4.671,4.692,4.737,4.799,4.852,4.854,4.906,4.917,4.943,4.956,4.963,5.029,5.046,5.048,5.08,5.081,5.177,5.205,5.347,5.358,5.36,0.00177321,0.00036382,1.941e-05,2.517e-05,7.618e-05,4.15e-05,3.069e-05,6.326e-05,0.00016973,0.00060587,0.00488209,0.05577652,1.31e-06,1.3e-07,0.05447637,0.0041711,0.00014339,0.0093805,9.91e-06,0.00049181,0.00672387,5.97e-05,6.185e-05,0.00012245,2.044e-05,0.00077821,3.2e-07,1.684e-05,1.44e-06,0.00576599,0.00014514,0.0019638,0.06256122,2.1e-07,2.1e-07,3.45e-06,1.262e-05,0.04008403,0.00252774,0.0002565,0.03790262,0.02898238,0.07920803,1.93e-06,0.00097614,2.09e-06,0.00323814,0.00021744,1.4e-07,7.5e-07,3044607.9999989388,-6.437407045651289,-1.4373316594411838,0.2280464496550728,-0.0540184248735324,3
7304338,7304338,CC1=CC(C(=Nn2cnc3ccccc3c2=O)NN=C(O)NCc2ccccc2)=C1,1.79,2.054,2.289,2.37,2.904,3.005,3.189,3.249,3.256,3.268,3.353,3.436,3.458,3.466,3.531,3.565,3.587,3.608,3.625,3.677,3.732,3.803,3.813,3.816,3.97,4.017,4.057,4.112,4.356,4.39,4.402,4.417,4.475,4.513,4.514,4.524,4.535,4.546,4.579,4.642,4.677,4.693,4.7,4.706,4.722,4.749,4.77,4.77,4.886,4.943,0.01025872,0.02145859,0.01150185,0.00080675,0.00585177,0.00083521,0.00145184,0.00621516,0.00411675,3.44e-05,0.00391185,0.00022681,1.73e-06,0.00473852,0.04441484,0.00312198,0.0050095,5.911e-05,0.08478358,0.00030116,0.0132349,0.00812034,7.93e-06,0.00022957,0.04538739,0.00303985,0.0440791,0.00306112,0.02573838,0.01033642,0.00632087,0.00029877,0.01606406,0.00038569,0.01893618,0.00115832,2.22e-05,0.00189321,0.00147672,0.02864739,0.00017596,0.01956571,4.155e-05,0.01471833,2.4e-07,0.00024799,0.00752283,2.78e-05,0.14102798,0.00664124,2058820.999999283,-10.308172697386494,0.8572522095869516,-0.06825269548054319,-0.5519329742513152,3
3441208,3441208,COc1ccc(N(C)C(=O)CC(C)CC(=O)N(CC2CC2)c2ccc(F)cc2)cc1,3.515,3.76,3.786,3.825,3.913,3.969,4.063,4.112,4.116,4.155,4.231,4.259,4.354,4.406,4.568,4.677,4.905,5.017,5.028,5.09,5.123,5.215,5.227,5.307,5.354,5.395,5.452,5.475,5.482,5.509,5.516,5.577,5.609,5.616,5.731,5.757,5.835,5.886,5.9,5.902,6.019,6.02,6.07,6.11,6.118,6.129,6.165,6.187,6.197,6.256,3.6e-06,0.00524653,0.00170414,7.39e-06,0.01546537,0.00021363,0.00190146,0.00091724,0.00047282,0.02505883,0.00117459,0.01428706,0.0010506,0.00309627,0.46644415,0.17704548,0.01637977,7.32e-06,2.546e-05,0.00014008,0.00011291,0.00235309,0.00063254,3.16e-06,0.00063846,0.00472338,0.00401258,0.00140955,2.478e-05,0.00915388,0.00590268,0.00014057,3.742e-05,2.202e-05,0.00232735,0.05880194,0.00032261,0.04022348,0.00018282,0.01600691,0.02427559,0.00345645,4.234e-05,0.02301247,0.02088837,0.04880471,0.02414843,0.00066736,0.04083986,0.00640581,-1804308.9999993704,-1.5449091062890932,-0.1888179784814689,0.6151091962280223,0.4867933681457619,0
1652756,1652756,CCCN(Cc1ccccc1)C(=O)c1ccc(C(=O)N2CCC(c3nccc(C)n3)CC2)cc1,3.335,3.362,3.465,3.476,3.486,3.521,3.58,3.604,3.648,3.704,3.72,3.781,3.828,3.849,3.897,3.939,3.939,3.941,3.999,4.055,4.101,4.121,4.137,4.156,4.178,4.293,4.294,4.338,4.396,4.533,4.769,4.895,4.928,4.937,4.967,4.972,4.987,5.047,5.066,5.091,5.131,5.136,5.154,5.158,5.173,5.176,5.19,5.193,5.202,5.209,0.00261528,6.66e-06,0.00800023,0.00013403,1.25e-06,0.00016155,0.00134674,0.00105036,0.0005151,0.00016535,0.00049883,2.47e-06,0.01322179,0.00132255,0.00055083,0.00047861,0.00553512,0.00049012,7.531e-05,9.92e-06,0.000303,2.56e-06,9.845e-05,6.6e-06,8.32e-06,4.4e-07,0.00011068,9e-08,6e-07,2.27e-06,2.634e-05,0.00164934,0.00833153,0.00093819,0.00217598,3.305e-05,0.00124007,0.00247739,0.00071382,2.222e-05,0.00338523,0.00064042,0.01595806,0.00161397,0.00034895,0.00046464,0.0013093,1.545e-05,0.0182731,0.12647223,-3592760.999998744,-7.31959866298678,-0.8179565562833108,1.0682149658892581,-0.14052982672812941,2
3319124,3319124,CC(CN1Cc2ccccc2C1=O)OCCOc1ccc2[nH]c(=O)[nH]c2c1,2.631,3.058,3.255,3.28,3.488,3.681,3.707,3.738,3.846,4.063,4.08,4.173,4.22,4.233,4.418,4.478,4.487,4.789,4.855,4.894,4.936,4.961,5.112,5.136,5.172,5.228,5.232,5.275,5.282,5.341,5.582,5.621,5.655,5.701,5.757,5.77,5.797,5.827,5.851,5.857,5.881,5.958,5.967,6.006,6.065,6.096,6.117,6.153,6.185,6.187,4.628e-05,3.92e-06,0.00011073,2.66e-06,0.00576942,3.28e-05,1.1e-07,0.0126307,0.00030428,0.00027656,0.14634323,0.01230046,0.01280514,0.00035909,0.01794369,0.00128254,0.00286286,0.00133539,0.00039038,0.00086568,0.00659664,0.05709696,0.00544929,2.768e-05,0.08982266,0.0005464,0.00062507,0.07802701,4.253e-05,0.04376774,0.00200912,0.00348438,0.00015792,0.05710073,0.00099803,0.00389929,0.05315161,0.00330244,0.04911888,4.688e-05,3.38e-06,0.00024064,0.05266406,0.00457767,0.06789856,0.04791678,0.08895472,0.18376994,0.16752951,0.06436378,-1926392.9999993274,-2.618395659328405,1.114983411567581,0.36466761646816515,0.15632346152498533,0
10470676,10470676,OC=C(NCCCSc1ccc(F)cc1)Nc1cnn(-c2ccc(C(F)(F)F)cc2)c1,1.956,2.345,2.35,2.677,3.251,3.472,3.494,3.51,3.805,3.974,3.983,4.148,4.383,4.41,4.456,4.551,4.589,4.674,4.784,4.787,4.837,4.9,4.97,5.059,5.074,5.114,5.137,5.232,5.28,5.286,5.316,5.32,5.338,5.405,5.409,5.429,5.436,5.476,5.544,5.565,5.617,5.64,5.641,5.648,5.654,5.766,5.767,5.831,5.85,5.914,0.04381831,0.000129,0.00019943,0.00145102,0.12466314,0.0001055,0.01104307,0.00333832,0.00204928,0.00772976,0.00011327,0.00933211,0.17715487,0.11907365,9.31e-05,0.0100839,0.08676488,0.04892416,0.00142409,0.00063386,7.102e-05,1.31e-06,0.02932008,0.0062311,0.00060605,0.1134102,0.04518456,0.01646384,0.00363002,6.664e-05,0.0243154,0.00174753,0.00030867,0.00248407,0.00333976,0.00230406,1.176e-05,0.00115688,0.0163837,0.00087603,7.19e-05,0.04796592,0.00939391,0.00363793,0.00068697,2.16e-05,0.00010764,0.0020001,0.00023973,0.00060478,5225158.999998177,-4.127304514221692,1.630275904764414,-0.938800097475099,0.03343452854541968,1
9193013,9193013,Cc1noc(-c2ccc(C(=O)NCC3(O)CCNCC3)nc2)n1,2.365,2.515,3.038,3.262,3.429,3.65,3.774,3.854,3.883,3.966,4.133,4.352,4.406,4.458,4.499,4.51,4.625,4.687,4.807,4.88,4.954,4.971,5.017,5.037,5.07,5.247,5.337,5.375,5.389,5.461,5.491,5.532,5.567,5.61,5.652,5.721,5.757,5.857,5.871,5.89,5.901,5.905,5.949,5.999,6.04,6.132,6.143,6.221,6.303,6.324,0.00741609,0.00011707,0.0184076,0.00028035,2.98e-06,0.00932273,0.00278529,0.00614148,0.37506347,0.00014624,0.00158908,0.00346919,0.00437315,0.00577293,0.00010007,0.00029968,0.19413567,0.00035085,9.253e-05,2.6e-07,0.00459414,0.02564423,0.00017875,0.00045029,0.01617538,0.02642268,0.00283536,0.00089751,9.777e-05,0.00023391,5.094e-05,0.01301271,0.00064208,0.0028121,0.00254832,1.494e-05,0.00013249,0.04766071,9.736e-05,0.00043125,0.00098972,0.00819208,3.433e-05,0.02451895,1.327e-05,0.00661413,0.10232204,0.00014619,0.00143162,0.01126985,3947495.9999986235,-2.6089819703008725,1.4328382558504635,-0.04482670450382331,-0.22940383916083906,1
3005570,3005570,CCCc1nc(COc2cnnc(C)c2)n(-c2ccc(C(=O)OC3CCN(C(=O)NCC)CC3)cc2)n1,2.353,2.685,2.718,3.019,3.065,3.34,3.351,3.385,3.396,3.472,3.674,3.706,3.731,3.793,3.848,3.938,4.052,4.061,4.101,4.128,4.13,4.165,4.182,4.214,4.242,4.38,4.393,4.433,4.463,4.467,4.469,4.56,4.587,4.767,4.795,4.813,4.834,4.854,4.858,4.885,4.888,4.894,4.92,4.978,5.091,5.103,5.106,5.139,5.143,5.193,2.089e-05,7.378e-05,0.00035713,3e-08,0.0003245,0.0,1.371e-05,4.47e-06,0.00120451,0.00447603,0.00026045,0.0,2.85e-06,0.21319323,2e-08,0.03176399,1e-08,0.00035963,1.702e-05,0.00057795,0.00057941,0.0203794,0.00012124,9e-08,0.00317195,8.36e-05,0.023248,0.00209522,0.17750907,0.00096862,0.09963929,2.5e-07,0.0112539,0.00047599,2.09e-06,3.725e-05,0.002588,6.704e-05,0.03009789,0.00024847,0.00021312,0.00077357,0.01783298,0.00142911,0.03577754,0.01107285,0.03318247,0.00099827,0.0009429,0.00017095,-2239946.9999992163,-8.222283165131644,0.21232906374431973,-0.0013752711284256698,-0.18325830077430322,0
9798256,9798256,CON(Cc1ccccc1)C(O)Nc1nnc(Cc2cccc3ccccc23)o1,2.628,3.392,3.428,3.468,3.544,3.757,3.77,3.964,4.194,4.225,4.234,4.261,4.278,4.285,4.302,4.311,4.508,4.553,4.588,4.599,4.63,4.639,4.669,4.677,4.701,4.801,4.893,4.934,4.937,5.0,5.071,5.106,5.112,5.165,5.176,5.2,5.239,5.295,5.362,5.373,5.421,5.426,5.47,5.512,5.528,5.585,5.602,5.613,5.626,5.639,0.00209907,0.00019126,0.00164645,0.0003163,0.0003516,0.00215463,0.01185489,0.06309033,0.00055662,0.00749893,0.00045864,5.753e-05,0.00028641,0.00039533,7.62e-06,0.00015242,1.265e-05,3.834e-05,0.00403306,0.00592688,0.0078296,0.01146165,0.00676822,0.00020542,0.00243028,0.00022979,2.57e-06,1.1e-07,0.00016912,0.00242929,4.934e-05,4.501e-05,4.106e-05,0.00399833,0.01650098,0.00068976,0.01634382,0.00125518,0.0001557,4.467e-05,0.00022735,0.00158342,0.01466036,0.42118242,0.16172973,0.00027592,0.00182188,0.30734754,0.00011622,0.00151817,4552738.999998412,-4.750424178006962,-0.42950972674932847,-0.08999843030561458,-0.344138250154586,1
643346,643346,CCOC(=O)c1ccc(Nc2ccccc2C(=O)NCCN(C)C(=O)C(C)(C)OCC)cc1,3.093,3.287,3.399,3.443,3.482,3.497,3.634,3.639,3.688,3.707,3.765,3.83,3.981,4.025,4.088,4.121,4.16,4.247,4.336,4.453,4.504,4.524,4.587,4.599,4.614,4.653,4.722,4.771,4.788,4.934,4.953,4.985,4.995,5.073,5.073,5.122,5.137,5.178,5.208,5.268,5.361,5.404,5.423,5.451,5.46,5.488,5.517,5.532,5.652,5.689,0.00102488,0.00056144,0.06723416,0.0055008,0.05201235,0.03623101,0.10951066,0.01354708,0.14033861,0.17651589,2.507e-05,7.48e-06,0.00838975,1.368e-05,0.00030962,0.00015618,9.288e-05,6.764e-05,0.00140521,0.00175202,2e-08,0.01923648,0.03935282,0.002035,0.02864445,0.03721066,0.0030099,0.01245918,0.00772189,0.00078578,0.0315876,1.295e-05,0.01846394,0.00343729,0.00184317,0.00312476,0.05093519,0.00030324,0.0026544,4.329e-05,0.00092102,0.0007003,0.00899188,0.00101201,0.00023684,0.02784726,0.07184641,0.00227445,0.00915132,0.00881592,-4602170.9999983935,-5.734281619909947,-0.18046111866516687,0.7013924455927261,0.13210465817147388,2
3371549,3371549,NC(=O)c1nccnc1N1CCCN(c2ccc(F)cc2NCC(N)=NOCC=O)CC1,2.559,2.683,2.965,3.132,3.166,3.259,3.304,3.491,3.533,3.606,3.643,3.704,3.71,3.747,3.75,3.776,3.9,3.968,4.011,4.063,4.069,4.101,4.189,4.228,4.309,4.323,4.365,4.44,4.444,4.515,4.581,4.627,4.628,4.688,4.742,4.745,4.76,4.762,4.798,4.935,4.983,4.987,5.098,5.122,5.153,5.16,5.167,5.195,5.2,5.218,0.00110165,0.00031508,0.00084011,0.00337984,0.00038691,0.02481177,0.00062364,0.00530207,1.121e-05,0.00013379,0.00019594,7.006e-05,0.01223489,0.01223003,0.00871275,0.00142654,0.00109609,0.00066802,9.476e-05,1.066e-05,0.00304557,0.00232491,0.00840269,0.01149407,2.193e-05,0.00016703,0.01737444,0.07923164,0.01540174,0.04846836,0.00454559,0.00012884,0.00015249,0.00338114,0.01313356,0.06785635,0.01020875,6e-07,0.00051683,0.00044638,0.00072855,2.359e-05,0.00615069,0.00461973,0.01766135,0.00085686,0.04454889,0.00576704,0.04775308,0.00017137,-1873967.999999343,-8.13159122259629,0.07962339601138996,0.355098226734409,-0.28568193284573234,0
434122,434122,Cc1cc(C(=O)N(C)CCCCNC(=O)Cc2cccs2)c(C2CC2)nc1C,3.369,3.773,3.841,3.935,3.954,4.058,4.126,4.219,4.243,4.293,4.411,4.482,4.608,4.65,4.859,4.899,4.938,4.956,4.986,5.032,5.076,5.092,5.151,5.203,5.208,5.275,5.276,5.283,5.345,5.368,5.379,5.432,5.523,5.599,5.626,5.637,5.646,5.672,5.678,5.804,5.81,5.844,5.956,6.05,6.058,6.073,6.075,6.101,6.142,6.188,4.37e-06,0.00454461,0.00135087,0.00262468,0.07094892,0.00649324,0.00039051,0.00049561,0.00160186,0.00181575,0.00103448,0.00402687,0.00246404,0.00290682,0.01416884,0.04844057,4.671e-05,9.2e-06,0.00019456,0.00180543,0.06601245,0.0367995,0.00121653,0.00022829,0.10729862,0.02548788,0.01584123,2.614e-05,0.00224124,0.00046255,0.01446529,0.00041967,0.00357646,0.00114715,1.65e-06,0.00019285,0.00012328,9.596e-05,6.978e-05,0.00011526,0.04099238,1e-08,0.00889431,0.00249285,0.00317745,0.00492332,0.00064892,0.00013235,0.00482924,0.01496739,-4811394.999998322,-1.8571852851129955,-0.6791976091898605,0.18462103101917487,0.06369171701490792,2
6227887,6227887,CN1CCC(Nc2nnc(Cc3cccnc3)n2Cc2ccc3c(c2)COC3)CC1,2.653,2.778,3.078,3.277,3.324,3.401,3.689,3.7,3.813,3.932,3.986,4.001,4.11,4.111,4.151,4.27,4.344,4.357,4.399,4.409,4.437,4.561,4.584,4.589,4.642,4.693,4.708,4.827,4.929,4.951,4.952,5.161,5.175,5.195,5.209,5.322,5.329,5.446,5.469,5.475,5.489,5.506,5.601,5.629,5.664,5.67,5.69,5.747,5.75,5.813,0.00020541,0.00086407,0.00065473,8e-07,0.01250973,1.23e-06,3.794e-05,5.3e-07,5.019e-05,5.57e-06,0.00060585,0.0211668,0.0001155,0.0001423,0.01837167,0.00179485,9.691e-05,5.47e-06,0.0107086,3.45e-05,5.236e-05,0.00020892,0.00298868,5.84e-06,6.245e-05,0.00101688,0.00369653,0.00038715,0.00080072,0.00156645,0.00282577,0.00312101,0.00677552,0.01919058,0.00028623,0.01231127,0.00755759,0.01831153,0.018399,0.00324627,0.0425943,0.15294201,0.00069454,5.035e-05,0.00909019,0.00810878,0.00145882,0.02141947,0.00034979,0.00101716,982369.9999996586,-5.132554705019652,0.5651713879381417,0.3491938891518059,-0.37260590005824434,4
5127762,5127762,O=CCNC(Cn1c(=O)[nH]c2ccccc21)N1CC(CCc2cccc(C(F)(F)F)c2)C1,3.054,3.216,3.274,3.415,3.436,3.563,3.635,3.783,3.816,3.852,4.036,4.044,4.157,4.22,4.226,4.231,4.321,4.405,4.451,4.524,4.554,4.615,4.666,4.688,4.785,4.929,5.058,5.114,5.176,5.295,5.336,5.392,5.409,5.466,5.496,5.511,5.546,5.709,5.728,5.731,5.784,5.82,5.845,5.859,5.926,5.927,5.937,5.949,5.97,6.002,4.3e-07,1.83e-06,1.1e-07,0.00014038,2.168e-05,8.9e-07,5.826e-05,9.2e-07,2.05e-06,0.00211124,3.49e-06,0.01148997,0.00020266,0.05659894,0.01622746,2.967e-05,0.00062302,0.00850583,2.027e-05,0.00826086,0.02293627,0.03803779,0.00036017,0.02215073,0.00013951,0.00074219,0.0097397,0.01609347,3.953e-05,0.00174708,0.00043291,0.00581525,0.01860786,0.05691374,0.02397631,0.00148969,0.00067404,0.000673,0.00624683,0.0010436,0.00022233,0.09103841,0.00098747,0.00040788,0.00286194,1.31e-06,0.00127304,0.00045133,0.00266815,0.00323908,-117754.9999999569,-3.852919304182039,0.6204844237634668,0.9563257717941168,-0.03519741081549573,4
6843171,6843171,Cc1cnc(Cc2ccccc2C(=O)CONC(=N)N(C(C)C)C(C)C)o1,2.411,2.835,2.962,3.381,3.417,3.442,3.565,3.649,3.968,4.001,4.079,4.083,4.11,4.303,4.503,4.509,4.657,4.7,4.799,4.821,4.847,4.876,5.017,5.055,5.076,5.09,5.214,5.224,5.228,5.246,5.248,5.354,5.427,5.536,5.537,5.567,5.592,5.651,5.668,5.736,5.759,5.767,5.792,5.796,5.885,5.903,5.919,5.964,5.965,6.078,1.966e-05,0.00123899,2.58e-06,1.985e-05,0.00011661,0.0007799,0.00044451,0.00014349,0.0002222,0.00792935,0.00760125,1.163e-05,0.00016794,0.00259716,0.00064572,0.00019333,0.00218425,0.00805425,0.00312121,0.01300748,0.0033672,6.853e-05,0.0013095,0.01923962,0.04650985,0.00051041,0.00114891,0.01721873,0.00125009,0.00022826,9.482e-05,0.00017375,7.03e-05,0.00075467,0.00014768,0.00021505,0.00123797,0.10935413,0.0012794,0.04382148,0.00324157,0.00418532,0.14136756,0.00046091,0.06589728,3.226e-05,0.01853199,0.00034777,0.00051948,0.00015591,1597653.999999445,-3.4658422905416906,1.0641034161837155,-0.10020823624625823,0.08686697007306306,3
1182501,1182501,CCOC(=O)CNCc1c(CO)n[nH]c1CN1CCCC(C)(C)CC1,4.562,4.802,4.974,5.04,5.218,5.3,5.407,5.574,5.872,5.969,6.092,6.201,6.255,6.291,6.388,6.517,6.573,6.585,6.651,6.654,6.726,6.806,6.855,6.897,6.967,7.045,7.153,7.18,7.25,7.323,7.374,7.396,7.437,7.502,7.549,7.589,7.598,7.626,7.636,7.677,7.72,7.742,7.838,7.846,7.85,7.886,7.888,7.953,7.97,7.977,1.746e-05,0.00047826,0.00091783,0.0005029,0.0002124,4.844e-05,0.01022265,0.00019031,0.00127858,0.00015679,0.03232418,0.00595977,0.00120243,0.00305834,0.03613537,0.06820665,0.04932782,8.937e-05,0.00266645,2.645e-05,6.568e-05,2.31e-05,0.01898368,0.00256037,0.00065799,8.458e-05,0.00175849,0.08765864,0.03949491,0.00154996,0.15696717,0.01100924,0.00044467,0.0005612,0.06364808,0.00014004,0.20600841,0.06087061,0.00650801,0.01036268,0.00428037,0.01392812,0.00220542,0.00040199,0.00481495,0.00162636,0.00233163,0.01457473,0.01074568,0.00078862,-4063015.9999985853,10.265777543229454,-0.7686133396561117,-0.10798009538071639,0.23500434878679838,2
6324565,6324565,CCCN1CCCN(C(=O)C(=O)NCc2cccc(C(=N)CC)c2)CC1=O,3.163,3.556,3.614,3.782,3.883,4.005,4.036,4.082,4.236,4.273,4.38,4.419,4.482,4.501,4.592,4.642,4.791,4.822,4.843,4.917,4.984,5.121,5.168,5.195,5.237,5.274,5.297,5.358,5.514,5.542,5.542,5.579,5.68,5.686,5.701,5.738,5.753,5.776,5.875,5.891,5.919,6.0,6.033,6.036,6.047,6.087,6.126,6.138,6.169,6.189,0.0006379,0.00309772,1.03e-05,0.0016797,1.2e-07,0.00011445,0.00091704,0.00010725,0.00049356,8.11e-06,0.0027802,0.00028342,0.00029067,0.00018016,0.00022519,0.00054647,0.0104202,0.00095527,0.00099483,0.00347138,0.00123731,0.08254407,0.02893184,0.02242422,0.02849,0.00036601,0.00013951,0.01806786,0.03921837,0.02788458,0.00140633,0.01877443,0.00347594,0.00130264,7.434e-05,0.00028867,0.001406,0.01055922,0.00689217,1.128e-05,0.04044689,0.0016786,0.00281217,0.05980136,0.10126303,0.02080598,0.08427858,0.0058326,0.01100783,0.00300082,1079047.9999996247,-1.8428040921049422,-0.06373857442760496,0.3878784004504767,0.04717345051397733,3
7437055,7437055,CON1CCN(C(=O)CCCCC(C)=CN2Cc3ccccc3C2=O)CCC1(C)C,2.616,2.675,2.983,3.08,3.111,3.171,3.191,3.335,3.485,3.491,3.686,3.986,4.399,4.412,4.459,4.667,4.767,4.77,4.872,4.918,4.969,4.995,5.044,5.164,5.172,5.265,5.276,5.304,5.319,5.362,5.366,5.432,5.433,5.457,5.484,5.559,5.577,5.602,5.629,5.689,5.694,5.71,5.724,5.796,5.835,5.864,5.926,5.934,5.937,5.997,7.754e-05,9.867e-05,0.0023449,0.06134354,1.13e-06,7.008e-05,0.00084957,0.00104983,2.247e-05,5.342e-05,1.828e-05,2.249e-05,0.000102,0.01694441,7.67e-06,0.00429868,0.02611984,0.00024074,0.01262321,0.02331103,0.00791116,0.07424585,0.04999363,0.00369698,0.03544873,0.0493216,0.00512749,0.07935875,0.00507565,0.00065006,0.02228292,0.00141426,0.00617183,0.00032233,0.01485969,0.01351447,0.00018684,0.00023593,5.874e-05,7.76e-06,0.00040877,0.00489343,0.01048393,0.003518,0.00044561,0.01455413,0.0007758,0.0002949,0.00182005,0.00300818,2191537.999999235,-3.6359111241766984,1.5247247280641036,-0.23394229237924571,0.9677066441872771,3
119256,119256,CC=C(NCc1c(O)nnc(C)c1C)NNC(=O)c1ccc(OCCCCCC)cc1,2.562,2.98,3.203,3.322,3.411,3.45,3.567,3.569,3.665,3.816,3.987,3.99,4.062,4.211,4.27,4.401,4.458,4.526,4.576,4.585,4.597,4.67,4.682,4.712,4.825,4.945,5.149,5.188,5.273,5.318,5.352,5.406,5.431,5.438,5.475,5.516,5.575,5.592,5.605,5.621,5.679,5.686,5.691,5.742,5.757,5.761,5.813,5.856,5.866,5.873,0.00058318,0.00042022,9.439e-05,0.02641844,0.01273982,2.131e-05,0.00012714,0.00010466,0.00190912,0.00019181,0.00094482,0.01628656,0.01705466,0.00016829,0.00618809,0.00027699,2.197e-05,0.0409795,0.00033772,0.00023474,0.04453405,0.00095711,0.00265576,0.29531687,0.00014271,0.00013047,0.0003958,0.00044574,0.01674602,0.00162307,0.00050086,0.0001686,0.05242859,0.04446006,0.00089697,0.00157213,0.00014852,0.00015481,0.00265764,0.01244008,0.00792861,0.00283138,0.00525718,0.00033975,0.00067511,0.00038271,0.03524253,0.00321383,0.00947325,0.01441079,-5126260.999998208,-4.134599313960847,0.8909161930700189,0.38780434734001024,0.16736783755340676,2
8153447,8153447,C=C(NN)c1cc(C(=O)OCCC)[nH]c1NC(=O)c1ccc(Oc2ccc(F)cc2)nc1,2.728,2.944,3.01,3.14,3.149,3.166,3.281,3.43,3.51,3.589,3.783,3.789,3.873,3.904,3.946,4.011,4.033,4.038,4.099,4.303,4.313,4.314,4.323,4.363,4.404,4.406,4.46,4.52,4.553,4.599,4.668,4.68,4.686,4.729,4.844,4.853,4.882,4.886,4.908,4.922,4.937,4.963,4.993,5.131,5.179,5.192,5.195,5.217,5.229,5.234,0.0088774,0.0419748,0.04431887,0.00095528,0.00024695,0.06460348,0.00364361,7.053e-05,0.00047633,2.69e-06,0.03047752,0.01333225,5.463e-05,0.00523756,5.175e-05,3.563e-05,0.0028364,0.00346337,0.0013787,0.00101471,3.711e-05,0.01037989,1.64e-06,0.00538021,0.01248837,0.0023281,8.252e-05,0.01613016,0.5512119,0.00064651,0.00372967,0.00013666,0.00072505,0.02788392,8.149e-05,0.00372029,0.0007043,0.01214745,0.00800737,0.01025702,0.00041649,0.05450622,0.10036478,0.01615882,0.01265194,0.0055246,0.03436878,0.0074621,0.00871523,0.00100427,2907929.9999989877,-7.60909664917986,-0.06104843906972327,0.1380683968077052,0.11295703639880578,3
6586363,6586363,COCOc1ccc(CCC(=O)O)c(C)c1NC(=O)c1nn(C)c(=O)[nH]1,3.347,3.404,3.59,3.682,3.729,4.028,4.131,4.322,4.337,4.401,4.547,4.569,4.694,4.712,4.838,4.899,4.937,4.972,5.094,5.107,5.124,5.187,5.299,5.357,5.486,5.503,5.528,5.544,5.563,5.635,5.686,5.727,5.797,5.887,5.912,5.932,6.092,6.12,6.15,6.164,6.204,6.243,6.278,6.318,6.333,6.369,6.4,6.422,6.485,6.559,0.00465696,0.20144062,0.02607849,0.00132588,0.00491867,0.03516992,0.00318283,0.00034485,0.00186019,0.01845407,0.03265728,0.00970937,0.00143245,0.00146885,0.03433593,0.00287839,0.00718815,0.01843383,0.00010736,5.164e-05,0.00292218,0.00022921,0.00689273,0.00705871,0.0665268,0.05365005,0.01563995,0.00161194,0.0051343,0.11146763,0.04879095,0.06682911,0.32146106,0.00469351,0.00860884,0.00684599,0.00116776,0.04343527,0.0012748,0.00243845,0.00310833,0.00628667,0.00178243,0.02271302,0.00184836,0.02741676,0.0153794,0.0820175,0.02978097,0.0051738,1340845.9999995306,-0.5032212465267675,0.3268119965941839,0.3531015248472734,-0.04985275016026708,3
3727900,3727900,C=CCCC(=Nc1ccccc1)N(C)CCc1cccs1,3.563,3.709,4.155,4.327,4.406,4.512,4.625,4.64,4.696,4.911,4.942,5.006,5.108,5.158,5.182,5.246,5.291,5.41,5.433,5.44,5.45,5.495,5.599,5.673,5.689,5.73,5.75,5.777,5.837,5.841,5.854,5.857,6.019,6.031,6.041,6.079,6.082,6.118,6.123,6.249,6.294,6.297,6.304,6.375,6.395,6.472,6.49,6.56,6.594,6.62,0.02182459,0.00485375,0.0002079,0.03467575,0.00513487,0.04053244,0.01925912,0.0580605,0.00010936,0.01329174,0.00434652,0.10544846,0.00279133,0.00399579,0.00093987,0.07006355,0.07917826,0.00149935,0.0004342,0.00762052,0.01184889,0.01855674,0.00664709,0.0001962,0.00598878,0.00589219,0.00056921,0.00265002,0.00167729,0.00373259,0.00227447,0.00920166,0.00690866,0.00015318,0.00010374,0.00284199,0.01120671,0.00560681,0.0640151,0.00043022,0.02787344,0.00045566,7.968e-05,0.28077979,0.00483924,0.00741599,0.0374249,0.01946882,0.03136066,0.00063654,-1517616.99999947,1.1508894685714737,-0.8669780381659383,-0.1626856751667326,-0.17342574217213214,0
